Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft SQL Database,Azure SQL Server Virtual Network Rules,List/Get Azure SQL Server Virtual Network Rule(s),Microsoft.Sql/servers/virtualNetworkRules/read,Return the list of virtual network rules or gets the properties for the specified virtual network rule.,,False
Microsoft SQL Database,Azure SQL Server Virtual Network Rules Azure Async Operation,Get Azure SQL Server Virtual Network Rules Azure Async Operation,Microsoft.Sql/locations/virtualNetworkRulesAzureAsyncOperation/read,Returns the details of the specified virtual network rules azure async operation ,,False
Microsoft SQL Database,Azure SQL Sync Agent.,Create/Update Azure SQL Sync Agent,Microsoft.Sql/servers/syncAgents/write,Creates a sync agent with the specified parameters or update the properties for the specified sync agent.,,False
Microsoft SQL Database,Azure SQL Sync Agent.,Delete Azure SQL Sync Agent,Microsoft.Sql/servers/syncAgents/delete,Deletes an existing sync agent.,,False
Microsoft SQL Database,Azure SQL Sync Agent.,Generate Azure SQL Sync Agent registeration key,Microsoft.Sql/servers/syncAgents/generateKey/action,Generate sync agent registeration key,,False
Microsoft SQL Database,Azure SQL Sync Agent.,Get sync agent resource operation results,Microsoft.Sql/locations/syncAgentOperationResults/read,Retrieve result of the sync agent resource operation,,False
Microsoft SQL Database,Azure SQL Sync Agent.,List Azure SQL Sync Agent linked databases,Microsoft.Sql/servers/syncAgents/linkedDatabases/read,Return the list of sync agent linked databases,,False
Microsoft SQL Database,Azure SQL Sync Agent.,List/Get Azure SQL Sync Agent(s),Microsoft.Sql/servers/syncAgents/read,Return the list of sync agents or gets the properties for the specified sync agent.,,False
Microsoft SQL Database,Azure SQL Sync Group,Cancel Azure SQL Sync Group synchronization,Microsoft.Sql/servers/databases/syncGroups/cancelSync/action,Cancel sync group synchronization,,False
Microsoft SQL Database,Azure SQL Sync Group,Create/Update Azure SQL Sync Group,Microsoft.Sql/servers/databases/syncGroups/write,Creates a sync group with the specified parameters or update the properties for the specified sync group.,,False
Microsoft SQL Database,Azure SQL Sync Group,Delete Azure SQL Sync Group,Microsoft.Sql/servers/databases/syncGroups/delete,Deletes an existing sync group.,,False
Microsoft SQL Database,Azure SQL Sync Group,Get sync group resource operation results,Microsoft.Sql/locations/syncGroupOperationResults/read,Retrieve result of the sync group resource operation,,False
Microsoft SQL Database,Azure SQL Sync Group,Get sync group resource operation results,Microsoft.Sql/locations/syncGroupAzureAsyncOperation/read,Retrieve result of the sync group resource operation,,False
Microsoft SQL Database,Azure SQL Sync Group,Get sync hub schema refresh operation results,Microsoft.Sql/servers/databases/syncGroups/refreshHubSchemaOperationResults/read,Retrieve result of the sync hub schema refresh operation,,False
Microsoft SQL Database,Azure SQL Sync Group,Get the sync database ids,Microsoft.Sql/locations/syncDatabaseIds/read,Retrieve the sync database ids for a particular region and subscription,,False
Microsoft SQL Database,Azure SQL Sync Group,List Azure SQL Sync Group logs,Microsoft.Sql/servers/databases/syncGroups/logs/read,Return the list of sync group logs,,False
Microsoft SQL Database,Azure SQL Sync Group,List Azure SQL Sync Hub Database schema,Microsoft.Sql/servers/databases/syncGroups/hubSchemas/read,Return the list of sync hub database schemas,,False
Microsoft SQL Database,Azure SQL Sync Group,List/Get Azure SQL Sync Group(s),Microsoft.Sql/servers/databases/syncGroups/read,Return the list of sync groups or gets the properties for the specified sync group.,,False
Microsoft SQL Database,Azure SQL Sync Group,Refresh Azure SQL Sync Hub Database schema,Microsoft.Sql/servers/databases/syncGroups/refreshHubSchema/action,Refresh sync hub database schema,,False
Microsoft SQL Database,Azure SQL Sync Group,Trigger Azure SQL Sync Group synchronization,Microsoft.Sql/servers/databases/syncGroups/triggerSync/action,Trigger sync group synchronization,,False
Microsoft SQL Database,Azure SQL Sync Member.,Create/Update Azure SQL Sync Member,Microsoft.Sql/servers/databases/syncGroups/syncMembers/write,Creates a sync member with the specified parameters or update the properties for the specified sync member.,,False
Microsoft SQL Database,Azure SQL Sync Member.,Delete Azure SQL Sync Member,Microsoft.Sql/servers/databases/syncGroups/syncMembers/delete,Deletes an existing sync member.,,False
Microsoft SQL Database,Azure SQL Sync Member.,Get sync member resource operation results,Microsoft.Sql/locations/syncMemberOperationResults/read,Retrieve result of the sync member resource operation,,False
Microsoft SQL Database,Azure SQL Sync Member.,Get sync member schema refresh operation results,Microsoft.Sql/servers/databases/syncGroups/syncMembers/refreshSchemaOperationResults/read,Retrieve result of the sync member schema refresh operation,,False
Microsoft SQL Database,Azure SQL Sync Member.,List Azure SQL Sync Member Database schema,Microsoft.Sql/servers/databases/syncGroups/syncMembers/schemas/read,Return the list of sync member database schemas,,False
Microsoft SQL Database,Azure SQL Sync Member.,List/Get Azure SQL Sync Member(s),Microsoft.Sql/servers/databases/syncGroups/syncMembers/read,Return the list of sync members or gets the properties for the specified sync member.,,False
Microsoft SQL Database,Azure SQL Sync Member.,Refresh Azure SQL Sync Member atabase schema,Microsoft.Sql/servers/databases/syncGroups/syncMembers/refreshSchema/action,Refresh sync member schema,,False
Microsoft SQL Database,Azure SQL virtual cluster.,Performs virtual cluster dns servers.,Microsoft.Sql/virtualClusters/updateManagedInstanceDnsServers/action,Performs virtual cluster dns servers.,,False
Microsoft SQL Database,Azure SQLServer connection policy azure async operation resource.,Gets the in progress operation of server connection policy update.,Microsoft.Sql/locations/connectionPoliciesAzureAsyncOperation/read,Gets the in progress operation of server connection policy update.,,False
Microsoft SQL Database,Azure SQLServer connection policy operation results resource.,Gets the in progress operation of server connection policy update.,Microsoft.Sql/locations/connectionPoliciesOperationResults/read,Gets the in progress operation of server connection policy update.,,False
Microsoft SQL Database,Azure Sql Virtual Cluster,Creates or updates the virtual clusters.,Microsoft.Sql/virtualClusters/write,Creates or updates the virtual clusters.,,False
Microsoft SQL Database,Azure Sql Virtual Cluster,Delete Azure SQL Virtual Cluster,Microsoft.Sql/virtualClusters/delete,Deletes an existing virtual cluster.,,False
Microsoft SQL Database,Azure Sql Virtual Cluster,List/Get Azure SQL Virtual cluster(s),Microsoft.Sql/virtualClusters/read,Return the list of virtual clusters or gets the properties for the specified virtual cluster.,,False
Microsoft SQL Database,Change long term retention backup access tier,Change long term retention backup access tier operation.,Microsoft.Sql/locations/longTermRetentionServers/longTermRetentionDatabases/longTermRetentionBackups/changeAccessTier/action,Change long term retention backup access tier operation.,,False
Microsoft SQL Database,Change long term retention backup access tier,Gets the async operation status of changing long term retention backup access tier operation.,Microsoft.Sql/locations/changeLongTermRetentionBackupAccessTierAzureAsyncOperation/read,Gets the async operation status of changing long term retention backup access tier operation.,,False
Microsoft SQL Database,Change long term retention backup access tier,Gets the changing LTR backup access tier operation result.,Microsoft.Sql/locations/changeLongTermRetentionBackupAccessTierOperationResults/read,Gets the changing LTR backup access tier operation result.,,False
Microsoft SQL Database,Cross Subscription PITR,Cross Subscription PITR,Microsoft.Sql/managedInstances/crossSubscriptionPITR/action,Determine if user is allowed to do cross subscription PITR operations,,False
Microsoft SQL Database,Customer TDE Certificates,Update Azure SQL Server TDE Certificate,Microsoft.Sql/servers/tdeCertificates/action,Create/Update TDE certificate,,False
Microsoft SQL Database,Customer TDE Certificates,Update Azure SQL Server TDE Certificate,Microsoft.Sql/managedInstances/tdeCertificates/action,Create/Update TDE certificate,,False
Microsoft SQL Database,Data Warehouse Query,Get details about data warehouse query,Microsoft.Sql/servers/databases/dataWarehouseQueries/read,Returns the data warehouse distribution query information for selected query ID,,False
Microsoft SQL Database,Data Warehouse Query Step,Get details about data warehouse query step,Microsoft.Sql/servers/databases/dataWarehouseQueries/dataWarehouseQuerySteps/read,Returns the distributed query step information of data warehouse query for selected step ID,,False
Microsoft SQL Database,Data Warehouse maintenance window options.,Get Data Warehouse maintenance window options.,Microsoft.Sql/servers/databases/maintenanceWindowOptions/read,Gets a list of available maintenance windows for a selected database.,,False
Microsoft SQL Database,Data Warehouse maintenance windows.,Get Data Warehouse maintenance windows.,Microsoft.Sql/servers/databases/maintenanceWindows/read,Gets maintenance windows settings for a selected database.,,False
Microsoft SQL Database,Data Warehouse maintenance windows.,Set Data Warehouse maintenance windows.,Microsoft.Sql/servers/databases/maintenanceWindows/write,Sets maintenance windows settings for a selected database.,,False
Microsoft SQL Database,Database Advanced Threat Protection settings,List the database Advanced Threat Protection settings,Microsoft.Sql/servers/databases/advancedThreatProtectionSettings/read,Retrieve a list of database Advanced Threat Protection settings configured for a given database,,False
Microsoft SQL Database,Database Advanced Threat Protection settings,Update the database Advanced Threat Protection settings,Microsoft.Sql/servers/databases/advancedThreatProtectionSettings/write,Change the database Advanced Threat Protection settings for a given database,,False
Microsoft SQL Database,Database Advisor,Get advisors for a database,Microsoft.Sql/servers/databases/advisors/read,Returns list of advisors available for the database,,False
Microsoft SQL Database,Database Advisor,Update auto-execute status of a database advisor,Microsoft.Sql/servers/databases/advisors/write,Update auto-execute status of an advisor on database level.,,False
Microsoft SQL Database,Database Automatic Tuning,Get automatic tuning settings for a database,Microsoft.Sql/servers/databases/automaticTuning/read,Returns automatic tuning settings for a database,,False
Microsoft SQL Database,Database Automatic Tuning,Update automatic tuning settings for a database,Microsoft.Sql/servers/databases/automaticTuning/write,Updates automatic tuning settings for a database and returns updated settings,,False
Microsoft SQL Database,Database Blob Audit Records,Get database blob audit records,Microsoft.Sql/servers/databases/auditRecords/read,Retrieve the database blob audit records,,False
Microsoft SQL Database,Database Blob Auditing Policy,Get database blob auditing policy,Microsoft.Sql/servers/databases/auditingSettings/read,Retrieve details of the blob auditing policy configured on a given database,,False
Microsoft SQL Database,Database Blob Auditing Policy,Set database blob auditing policy,Microsoft.Sql/servers/databases/auditingSettings/write,Change the blob auditing policy for a given database,,False
Microsoft SQL Database,Database Data Masking Policy,List/Get database data masking policy(s),Microsoft.Sql/servers/databases/dataMaskingPolicies/read,Return the list of database data masking policies.,,False
Microsoft SQL Database,Database Data Masking Policy,Set Database Data Masking Policy,Microsoft.Sql/servers/databases/dataMaskingPolicies/write,Change data masking policy for a given database,,False
Microsoft SQL Database,Database Data Masking Policy Rule,Get database data masking policy rule,Microsoft.Sql/servers/databases/dataMaskingPolicies/rules/read,Retrieve details of the data masking policy rule configured on a given database,,False
Microsoft SQL Database,Database Data Masking Policy Rule,Set database data masking policy rule,Microsoft.Sql/servers/databases/dataMaskingPolicies/rules/write,Change data masking policy rule for a given database,,False
Microsoft SQL Database,Database Diagnostic Settings,Read diagnostic setting,Microsoft.Sql/servers/databases/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,,False
Microsoft SQL Database,Database Diagnostic Settings,Write diagnostic setting,Microsoft.Sql/servers/databases/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,,False
Microsoft SQL Database,Database Metric,Get database metrics,Microsoft.Sql/servers/databases/metrics/read,Return metrics for databases,,False
Microsoft SQL Database,Database Metric Definition,Get database metric definitions,Microsoft.Sql/servers/databases/metricDefinitions/read,Return types of metrics that are available for databases,,False
Microsoft SQL Database,Database Metric Definition,Get database metric definitions,Microsoft.Sql/servers/databases/providers/Microsoft.Insights/metricDefinitions/read,Return types of metrics that are available for databases,,False
Microsoft SQL Database,Database Recommended Action,Get recommended actions for a database,Microsoft.Sql/servers/databases/advisors/recommendedActions/read,Returns list of recommended actions of specified advisor for the database,,False
Microsoft SQL Database,Database Recommended Action,Update database recommended action state,Microsoft.Sql/servers/databases/advisors/recommendedActions/write,Apply the recommended action on the database,,False
Microsoft SQL Database,Database Replication Link,Terminate the replication relationship,Microsoft.Sql/servers/databases/replicationLinks/unlink/action,Terminate the replication relationship forcefully or after synchronizing with the partner,,False
Microsoft SQL Database,Database Replication Link,Update replication mode for link,Microsoft.Sql/servers/databases/replicationLinks/updateReplicationMode/action,Update replication mode for link to synchronous or asynchronous mode,,False
Microsoft SQL Database,Database Restore Point,Creates a restore point,Microsoft.Sql/servers/databases/restorePoints/action,Creates a new restore point,,False
Microsoft SQL Database,Database Restore Point,Deletes a restore point for the database.,Microsoft.Sql/servers/databases/restorePoints/delete,Deletes a restore point for the database.,,False
Microsoft SQL Database,Database Restore Point,Get Database Restore points.,Microsoft.Sql/servers/databases/restorePoints/read,Returns restore points for the database.,,False
Microsoft SQL Database,Database SQL Vulnerability Assessment Setting,Retrieve SQL Vulnerability Assessment policies on a given database,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/read,Retrieve SQL Vulnerability Assessment policies on a given database,,False
Microsoft SQL Database,Database Security Metrics,Get database security metrics,Microsoft.Sql/servers/databases/securityMetrics/read,Gets a collection of database security metrics,,False
Microsoft SQL Database,Database Service Tier Adviso,Get recommended database performance level,Microsoft.Sql/servers/databases/serviceTierAdvisors/read,Return suggestion about scaling database up or down based on query execution statistics to improve performance or reduce cost,,False
Microsoft SQL Database,Database Sql Vulnerability Assessment Baseline Set,List the Sql Vulnerability Assessment baseline set by Sql Vulnerability Assessments,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/baselines/read,List the Sql Vulnerability Assessment baseline set by Sql Vulnerability Assessments,,False
Microsoft SQL Database,Database Sql Vulnerability Assessment Baseline Set,Set database Sql vulnerability assessment baseline set,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/baselines/write,Change the sql vulnerability assessment baseline set for a given database,,False
Microsoft SQL Database,Database Sql Vulnerability Assessment Rule Baseline,Get database sql vulnerability assessment rule baseline list,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/baselines/rules/read,Get the sql vulnerability assessment rule baseline list for a given database,,False
Microsoft SQL Database,Database Sql Vulnerability Assessment Rule Baseline,Remove database sql vulnerability assessment rule baseline,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/baselines/rules/delete,Remove the sql vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Sql Vulnerability Assessment Rule Baseline,Set database sql vulnerability assessment rule baseline,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/baselines/rules/write,Change the sql vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Threat Detection Policy,List database threat detection policies,Microsoft.Sql/servers/databases/securityAlertPolicies/read,Retrieve a list of database threat detection policies configured for a given server,,False
Microsoft SQL Database,Database Threat Detection Policy,Update database threat detection policy,Microsoft.Sql/servers/databases/securityAlertPolicies/write,Change the database threat detection policy for a given database,,False
Microsoft SQL Database,Database Top Queries,Get Top Queries for the database,Microsoft.Sql/servers/databases/topQueries/read,Returns aggregated runtime statistics for selected query in selected time period,,False
Microsoft SQL Database,Database Top Queries Statistics,Get Database Top Queries statistics,Microsoft.Sql/servers/databases/topQueries/statistics/read,Returns aggregated runtime statistics for selected query in selected time period,,False
Microsoft SQL Database,Database Top Queries query text,Get Database Top Queries query text,Microsoft.Sql/servers/databases/topQueries/queryText/action,Returns the Transact-SQL text for selected query ID,,False
Microsoft SQL Database,Database Transparent Data Encryption,Get transparent data encryption operations,Microsoft.Sql/servers/databases/transparentDataEncryption/operationResults/read,Gets in-progress operations on transparent data encryption,,False
Microsoft SQL Database,Database Vulnerability Assessment,List database vulnerability assessment policies,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/read,Retrieve the vulnerability assessment policies on a givendatabase,,False
Microsoft SQL Database,Database Vulnerability Assessment,List database vulnerability assessment policies,Microsoft.Sql/servers/databases/vulnerabilityAssessments/read,Retrieve the vulnerability assessment policies on a givendatabase,,False
Microsoft SQL Database,Database Vulnerability Assessment,Remove database vulnerability assessment,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/delete,Remove the vulnerability assessment for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment,Remove database vulnerability assessment,Microsoft.Sql/servers/databases/vulnerabilityAssessments/delete,Remove the vulnerability assessment for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment,Set database vulnerability assessment,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/write,Change the vulnerability assessment for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment,Set database vulnerability assessment,Microsoft.Sql/servers/databases/vulnerabilityAssessments/write,Change the vulnerability assessment for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Policy,Get database vulnerability assessment,Microsoft.Sql/servers/databases/vulnerabilityAssessmentSettings/read,Retrieve details of the vulnerability assessment configured on a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Policy,Set database vulnerability assessment,Microsoft.Sql/servers/databases/vulnerabilityAssessmentSettings/write,Change the vulnerability assessment for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Get database vulnerability assessment rule baseline,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/rules/baselines/read,Get the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Get database vulnerability assessment rule baseline,Microsoft.Sql/servers/databases/vulnerabilityAssessments/rules/baselines/read,Get the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Remove database vulnerability assessment rule baseline,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/rules/baselines/delete,Remove the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Remove database vulnerability assessment rule baseline,Microsoft.Sql/servers/databases/vulnerabilityAssessments/rules/baselines/delete,Remove the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Set database vulnerability assessment rule baseline,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/rules/baselines/write,Change the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Rule Baseline,Set database vulnerability assessment rule baseline,Microsoft.Sql/servers/databases/vulnerabilityAssessments/rules/baselines/write,Change the vulnerability assessment rule baseline for a given database,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Azure Async Operation,Get a sql database vulnerability assessment scan azure async operation.,Microsoft.Sql/locations/sqlVulnerabilityAssessmentAzureAsyncOperation/read,Get a sql database vulnerability assessment scan azure async operation.,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Execute,Execute vulnerability assessment database scan,Microsoft.Sql/servers/databases/vulnerabilityAssessments/scans/initiateScan/action,Execute vulnerability assessment database scan.,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Execute,Execute vulnerability assessment database scan,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/scans/initiateScan/action,Execute vulnerability assessment database scan.,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Execute,Execute vulnerability assessment database scan,Microsoft.Sql/servers/databases/sqlVulnerabilityAssessments/initiateScan/action,Execute vulnerability assessment database scan.,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Export,Convert an existing scan result to a human readable format. If already exists nothing happens,Microsoft.Sql/servers/databases/vulnerabilityAssessments/scans/export/action,Convert an existing scan result to a human readable format. If already exists nothing happens,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Export,Convert an existing scan result to a human readable format. If already exists nothing happens,Microsoft.Sql/managedInstances/databases/vulnerabilityAssessments/scans/export/action,Convert an existing scan result to a human readable format. If already exists nothing happens,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Operation,Get a sql database vulnerability assessment scan operation results.,Microsoft.Sql/locations/sqlVulnerabilityAssessmentOperationResults/read,Get a sql database vulnerability assessment scan operation results.,,False
Microsoft SQL Database,Database Vulnerability Assessment Scan Operation Result,Get the database vulnerability assessment scan operation result,Microsoft.Sql/servers/databases/vulnerabilityAssessmentScans/operationResults/read,Retrieve the result of the database vulnerability assessment scan Execute operation,,False
Microsoft SQL Database,Deleted server,List/Get Deleted Server(s),Microsoft.Sql/locations/deletedServers/read,Return the list of deleted servers or gets the properties for the specified deleted server.,,False
Microsoft SQL Database,Deleted server,Recover Deleted Server,Microsoft.Sql/locations/deletedServers/recover/action,Recover a deleted server,,False
Microsoft SQL Database,Deleted server operation,Get deleted server operations,Microsoft.Sql/locations/deletedServerAsyncOperation/read,Gets in-progress operations on deleted server,,False
Microsoft SQL Database,Deleted server operation,deleted server operations,Microsoft.Sql/locations/deletedServerOperationResults/read,Gets in-progress operations on deleted server,,False
Microsoft SQL Database,Disaster Recovery Configuration,Delete server disaster recovery configuration,Microsoft.Sql/servers/disasterRecoveryConfiguration/delete,Deletes an existing disaster recovery configurations for a given server,,False
Microsoft SQL Database,Disaster Recovery Configuration,Failover a DisasterRecoveryConfiguration,Microsoft.Sql/servers/disasterRecoveryConfiguration/failover/action,Failover a DisasterRecoveryConfiguration,,False
Microsoft SQL Database,Disaster Recovery Configuration,Force Failover a DisasterRecoveryConfiguration,Microsoft.Sql/servers/disasterRecoveryConfiguration/forceFailoverAllowDataLoss/action,Force Failover a DisasterRecoveryConfiguration,,False
Microsoft SQL Database,Disaster Recovery Configuration,Get details about disaster recovery configurations,Microsoft.Sql/servers/disasterRecoveryConfiguration/read,Gets a collection of disaster recovery configurations that include this server,,False
Microsoft SQL Database,Disaster Recovery Configuration,Set dserver disaster recovery configuration,Microsoft.Sql/servers/disasterRecoveryConfiguration/write,Change server disaster recovery configuration,,False
Microsoft SQL Database,Elastic Database Pool Activi,Get elastic database pool activity,Microsoft.Sql/servers/elasticPools/elasticPoolActivity/read,Retrieve activities and details on a given elastic database pool,,False
Microsoft SQL Database,Elastic Database Pool Diagnostic Settings,Read diagnostic setting,Microsoft.Sql/servers/elasticPools/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,,False
Microsoft SQL Database,Elastic Database Pool Diagnostic Settings,Write diagnostic setting,Microsoft.Sql/servers/elasticPools/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,,False
Microsoft SQL Database,Elastic Database Pool Metric,Get elastic pool metrics,Microsoft.Sql/servers/elasticPools/metrics/read,Return metrics for elastic database pools,,False
Microsoft SQL Database,Elastic Database Pool Metric Definition,Get elastic pool metric definitions,Microsoft.Sql/servers/elasticPools/metricDefinitions/read,Return types of metrics that are available for elastic database pools,,False
Microsoft SQL Database,Elastic Database Pool Metric Definition,Get elastic pool metric definitions,Microsoft.Sql/servers/elasticPools/providers/Microsoft.Insights/metricDefinitions/read,Return types of metrics that are available for elastic database pools,,False
Microsoft SQL Database,Elastic Pool Advisor,Get advisors for an elastic pool,Microsoft.Sql/servers/elasticPools/advisors/read,Returns list of advisors available for the elastic pool,,False
Microsoft SQL Database,Elastic Pool Advisor,Update auto-execute status of a elastic pool advisor,Microsoft.Sql/servers/elasticPools/advisors/write,Update auto-execute status of an advisor on elastic pool level.,,False
Microsoft SQL Database,Elastic Pool Database Activity,Get elastic pool database activity,Microsoft.Sql/servers/elasticPools/elasticPoolDatabaseActivity/read,Retrieve activities and details on a given database that is part of elastic database pool,,False
Microsoft SQL Database,Elastic Pool Estimate,Create an elastic pool estimate,Microsoft.Sql/servers/elasticPoolEstimates/write,Creates new elastic pool estimate for list of databases provided,,False
Microsoft SQL Database,Elastic Pool Estimate,Get elastic pool estimates of a server,Microsoft.Sql/servers/elasticPoolEstimates/read,Returns list of elastic pool estimates already created for this server,,False
Microsoft SQL Database,Elastic Pool Recommended Action,Get recommended actions for an elastic pool,Microsoft.Sql/servers/elasticPools/advisors/recommendedActions/read,Returns list of recommended actions of specified advisor for the elastic pool,,False
Microsoft SQL Database,Elastic Pool Recommended Action,Update elastic pool recommended action state,Microsoft.Sql/servers/elasticPools/advisors/recommendedActions/write,Apply the recommended action on the elastic pool,,False
Microsoft SQL Database,Extended Database Blob Auditing Policy,Get extended database blob auditing policy,Microsoft.Sql/servers/databases/extendedAuditingSettings/read,Retrieve details of the extended blob auditing policy configured on a given database,,False
Microsoft SQL Database,Extended Database Blob Auditing Policy,Set extended database blob auditing policy,Microsoft.Sql/servers/databases/extendedAuditingSettings/write,Change the extended blob auditing policy for a given database,,False
Microsoft SQL Database,Extended Server Blob Auditing Azure Async Operation,Get extended server blob auditing policy,Microsoft.Sql/locations/extendedAuditingSettingsAzureAsyncOperation/read,Retrieve result of the extended server blob auditing policy Set operation,,False
Microsoft SQL Database,Extended Server Blob Auditing Operation Results,Get extended server blob auditing policy,Microsoft.Sql/locations/extendedAuditingSettingsOperationResults/read,Retrieve result of the extended server blob auditing policy Set operation,,False
Microsoft SQL Database,Extended Server Blob Auditing Policy,Get extended server blob auditing policy,Microsoft.Sql/servers/extendedAuditingSettings/read,Retrieve details of the extended server blob auditing policy configured on a given server,,False
Microsoft SQL Database,Extended Server Blob Auditing Policy,Set extended server blob auditing policy,Microsoft.Sql/servers/extendedAuditingSettings/write,Change the extended server blob auditing for a given server,,False
Microsoft SQL Database,External policy based authorization,Adds or updates a specific server external policy based authorization property,Microsoft.Sql/servers/externalPolicyBasedAuthorizations/write,Adds or updates a specific server external policy based authorization property,,False
Microsoft SQL Database,External policy based authorization,Deletes a specific server external policy based authorization property,Microsoft.Sql/servers/externalPolicyBasedAuthorizations/delete,Deletes a specific server external policy based authorization property,,False
Microsoft SQL Database,External policy based authorization,External policy based authorization async operation results,Microsoft.Sql/locations/externalPolicyBasedAuthorizationsAzureAsycOperation/read,External policy based authorization async operation results,,False
Microsoft SQL Database,External policy based authorization,External policy based authorization operation results,Microsoft.Sql/locations/externalPolicyBasedAuthorizationsOperationResults/read,External policy based authorization operation results,,False
Microsoft SQL Database,External policy based authorization,Reads a specific server external policy based authorization property,Microsoft.Sql/servers/externalPolicyBasedAuthorizations/read,Reads a specific server external policy based authorization property,,False
Microsoft SQL Database,Get Data Warehouse User Activities,Get SQL Data Warehouse user activities,Microsoft.Sql/servers/databases/dataWarehouseUserActivities/read,Retrieves the user activities of a SQL Data Warehouse instance which includes running and suspended queries,,False
Microsoft SQL Database,IPv6 Server Firewall Rule,Create/Update IPv6 server firewall rule,Microsoft.Sql/servers/ipv6FirewallRules/write,"Creates a IPv6 server firewall rule with the specified parameters, update the properties for the specified rule or overwrite all existing rules with new server firewall rule(s).",,False
Microsoft SQL Database,IPv6 Server Firewall Rule,Delete IPv6 server firewall rule,Microsoft.Sql/servers/ipv6FirewallRules/delete,Deletes an existing IPv6 server firewall rule.,,False
Microsoft SQL Database,IPv6 Server Firewall Rule,Gets the status of a firewall rule operation.,Microsoft.Sql/locations/ipv6FirewallRulesAzureAsyncOperation/read,Gets the status of a firewall rule operation.,,False
Microsoft SQL Database,IPv6 Server Firewall Rule,Gets the status of a firewall rule operation.,Microsoft.Sql/locations/ipv6FirewallRulesOperationResults/read,Gets the status of a firewall rule operation.,,False
Microsoft SQL Database,IPv6 Server Firewall Rule,List/Get IPv6 Server firewall rule(s),Microsoft.Sql/servers/ipv6FirewallRules/read,Return the list of IPv6 server firewall rules or gets the properties for the specified server firewall rule.,,False
Microsoft SQL Database,Import extension operation,Get import operations,Microsoft.Sql/servers/databases/extensions/importExtensionOperationResults/read,Gets in-progress import operations,,False
Microsoft SQL Database,Import/export operation,Get import/export operations,Microsoft.Sql/servers/databases/importExportAzureAsyncOperation/read,Gets in-progress import/export operations,,False
Microsoft SQL Database,Import/export operation,Get import/export operations,Microsoft.Sql/servers/databases/importExportOperationResults/read,Gets in-progress import/export operations,,False
Microsoft SQL Database,Import/export operation,Get import/export operations,Microsoft.Sql/servers/importExportOperationResults/read,Gets in-progress import/export operations,,False
Microsoft SQL Database,Instance pool,Create or update an instance pool,Microsoft.Sql/instancePools/write,Creates or updates an instance pool,,False
Microsoft SQL Database,Instance pool,Delete instance pool,Microsoft.Sql/instancePools/delete,Deletes an instance pool,,False
Microsoft SQL Database,Instance pool,Get instance pool,Microsoft.Sql/instancePools/read,Gets an instance pool,,False
Microsoft SQL Database,Instance pool,Get instance pool operation result,Microsoft.Sql/locations/instancePoolOperationResults/read,Gets the result for an instance pool operation,,False
